<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;221202;000000;84.55;84.55;83.95;84.15;2906264
VTBR;D;221205;000000;84.225;86.275;83.925;84.9;9761092
VTBR;D;221206;000000;85.3;85.625;78.5;83.55;13575780
VTBR;D;221207;000000;83;84.825;81.55;84;18481860
VTBR;D;221208;000000;84.45;84.725;83.15;83.55;5034772
VTBR;D;221209;000000;83.5;84.225;83.075;83.575;3839136
VTBR;D;221212;000000;83.575;83.9;83.05;83.45;3292142
VTBR;D;221213;000000;83.55;83.625;82.925;83.15;3423056
VTBR;D;221214;000000;83.15;83.225;81.6;82.075;5124786
VTBR;D;221215;000000;81.85;82.1;80.225;80.625;7295604
VTBR;D;221216;000000;80.525;81.45;80.4;80.9;3426450
VTBR;D;221219;000000;80.65;81.2;80.05;80.15;4856802
VTBR;D;221220;000000;79.975;82.45;79.4;82.125;6885970
VTBR;D;221221;000000;82.425;82.675;81.05;81.9;4341246
VTBR;D;221222;000000;82.225;85.9;81.6;85.225;18326990
VTBR;D;221223;000000;85.225;85.75;84.5;84.65;8025590
VTBR;D;221226;000000;85.05;86;84.775;85.525;8029814
VTBR;D;221227;000000;85.875;86.675;84.7;85;8936448
VTBR;D;221228;000000;84.975;85.225;81.1;82.375;29609938
VTBR;D;221229;000000;82.45;83.35;81.825;83.05;7707720
VTBR;D;221230;000000;83.25;83.6;81.75;81.95;10190854
VTBR;D;230103;000000;81.9;82.5;81.725;82.225;4254372
VTBR;D;230104;000000;82.2;82.625;81.9;82.15;2551702
VTBR;D;230105;000000;82.45;82.45;81.175;81.6;3096072
VTBR;D;230106;000000;81.675;81.775;80.85;81.025;3219550
VTBR;D;230109;000000;81.375;82.675;81.15;82.3;7895980
VTBR;D;230110;000000;82.1;82.2;81.5;81.825;3460346
VTBR;D;230111;000000;81.75;83.8;81.6;83.4;10559876
VTBR;D;230112;000000;83.8;83.9;82.6;82.925;6160684
VTBR;D;230113;000000;82.85;84.1;82.325;83.225;8219218
VTBR;D;230116;000000;83.6;85.725;83.575;85.65;11910480
VTBR;D;230117;000000;85.7;85.85;83.5;83.55;10263130
VTBR;D;230118;000000;83.725;84.8;83.275;83.65;6319790
VTBR;D;230119;000000;83.65;84.1;82.525;83.25;8106254
VTBR;D;230120;000000;83.4;83.675;82.625;83.575;3974682
VTBR;D;230123;000000;83.85;84.4;83.5;84.1;5570976
VTBR;D;230124;000000;84.2;84.5;82.9;82.95;5500688
VTBR;D;230125;000000;82.95;83.75;81.65;83.15;9009594
VTBR;D;230126;000000;83.325;83.675;82.775;83;3764498
VTBR;D;230127;000000;82.875;83.425;82.725;82.925;4350208
VTBR;D;230130;000000;82.725;85.125;82.35;83.975;14865092
VTBR;D;230131;000000;84.125;84.9;83.95;84.75;7769174
VTBR;D;230201;000000;84.775;86.975;84.5;85.575;17898290
VTBR;D;230202;000000;85.75;86.25;84.025;85.125;10590340
VTBR;D;230203;000000;85.025;85.325;83.2;84.575;9364366
VTBR;D;230206;000000;84.6;85.8;84.3;85.65;9849986
VTBR;D;230207;000000;85.125;86.75;84.4;85.5;18142342
VTBR;D;230208;000000;85.6;86.4;84.775;85.1;9552390
VTBR;D;230209;000000;85.175;85.4;84.5;84.975;5965420
VTBR;D;230210;000000;85.05;85.075;84.525;84.725;3506960
VTBR;D;230213;000000;84.775;85.125;83.875;84.15;4605718
VTBR;D;230214;000000;84.15;84.25;82;84.2;8203942
VTBR;D;230215;000000;83.25;83.425;79.65;80.2;13357216
VTBR;D;230216;000000;80.975;81.775;79.05;80;11392246
VTBR;D;230217;000000;79.975;80.625;79.275;79.925;6335896
VTBR;D;230220;000000;80.175;81.675;79.525;81.075;7686296
VTBR;D;230221;000000;81.1;83.325;81.1;82;10535110
VTBR;D;230222;000000;81.925;82.225;81.475;81.7;2616280
VTBR;D;230224;000000;81.75;82.2;80.475;81.025;4751860
VTBR;D;230227;000000;80.775;82.925;80.625;82.075;6798386
VTBR;D;230228;000000;82.075;83.075;81.7;82.3;6149044
VTBR;D;230301;000000;82.55;83.45;82.3;83.25;7944612
VTBR;D;230302;000000;83.225;83.625;81.175;82.025;8014750
VTBR;D;230303;000000;82.15;83;81.925;82.925;4452770
VTBR;D;230306;000000;83.225;84.05;83.15;83.85;6135594
VTBR;D;230307;000000;84;84.325;83.375;83.825;4893630
VTBR;D;230309;000000;83.95;84.175;83.275;83.4;4233436
VTBR;D;230310;000000;83.125;83.15;82.025;82.45;6614646
VTBR;D;230313;000000;82.775;83.375;81.7;82.275;6505404
VTBR;D;230314;000000;82.325;83.225;81.975;82.75;4994834
VTBR;D;230315;000000;82.775;83.375;81.775;82.3;7215822
VTBR;D;230316;000000;82.25;82.525;81.45;82.125;4537226
VTBR;D;230317;000000;82.45;84;82.25;83.45;14358198
VTBR;D;230320;000000;86.55;95.95;85.9;94.975;134422438
VTBR;D;230321;000000;94.95;96.725;90.175;91.375;80282420
VTBR;D;230322;000000;91.275;93;90.675;92.025;20141186
VTBR;D;230323;000000;92.025;92.775;90.25;90.775;12866926
VTBR;D;230324;000000;91;91.2;88.625;89.5;25285926
VTBR;D;230327;000000;89.9;92.375;89.575;91.7;18061662
VTBR;D;230328;000000;91.9;92.6;90.425;91.5;10180426
VTBR;D;230329;000000;91.8;92.325;90.875;91.7;10807554
VTBR;D;230330;000000;91.7;92.225;91.25;91.8;6751736
VTBR;D;230331;000000;91.975;92.1;89.325;90.7;13658162
VTBR;D;230403;000000;90.95;100.15;90.15;99.55;80326312
VTBR;D;230404;000000;99.975;104.6;98.975;101.85;96748308
VTBR;D;230405;000000;102.025;102.125;93.55;94.475;109067034
VTBR;D;230406;000000;94.25;95.875;93.05;93.85;29105258
VTBR;D;230407;000000;93.925;94.45;93.4;94.15;11778644
VTBR;D;230410;000000;94.825;95.375;94.25;95.2;17605714
VTBR;D;230411;000000;95.425;95.7;91.725;92.9;27874324
VTBR;D;230412;000000;93.075;94;92.35;93.275;11983708
VTBR;D;230413;000000;93.5;94.125;92.425;93.2;10654316
VTBR;D;230414;000000;93.15;93.7;92.025;93.475;8557422
VTBR;D;230417;000000;94.075;97.25;93.7;96.55;38543760
VTBR;D;230418;000000;96.6;97.275;95.4;97.05;19463468
VTBR;D;230419;000000;97.55;99.375;94.25;96.575;43560602
VTBR;D;230420;000000;97.1;101.825;96.525;100.15;50065638
VTBR;D;230421;000000;100.225;101.55;99.3;100.975;20701748
VTBR;D;230424;000000;100.6;103.2;99.55;100.05;33460772
VTBR;D;230425;000000;100.25;100.9;98.025;98.825;27495932
VTBR;D;230426;000000;99.125;104.425;98.9;103.7;64703628
VTBR;D;230427;000000;104.25;113.95;104.075;112.325;140582162
VTBR;D;230428;000000;112.5;114.75;108.75;111.1;93670456
VTBR;D;230502;000000;111.375;114.375;105.475;109.4;74005192
VTBR;D;230503;000000;109.3;109.3;104;104.775;58934982
VTBR;D;230504;000000;105.35;106.75;103.025;105.475;39426618
VTBR;D;230505;000000;105.675;108.975;104.5;105.3;47546362
VTBR;D;230508;000000;105.85;106.575;103.375;103.45;19846152
VTBR;D;230510;000000;103.825;110.9;103.75;110.5;57268780
VTBR;D;230511;000000;110.45;112.275;106.1;108.325;62703012
VTBR;D;230512;000000;108.075;109.6;107.05;108.55;27053554
VTBR;D;230515;000000;109.8;112.45;109.05;112.4;27411476
VTBR;D;230516;000000;112.725;113.45;110.05;111.65;27534410
VTBR;D;230517;000000;111.825;117.425;110.575;116.725;87174786
VTBR;D;230518;000000;117.275;120.725;114.05;116.05;99998304
