<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
XXBTZUSD;D;220627;000000;21023.4;21528.7;20505.5;20716.3;3973.83637693
XXBTZUSD;D;220628;000000;20716.3;21188.5;20165.3;20251.6;3250.53358914
XXBTZUSD;D;220629;000000;20252.5;20397;19828.7;20086.2;4367.31908309
XXBTZUSD;D;220630;000000;20094;20139.8;18617.5;19949.9;5391.52746356
XXBTZUSD;D;220701;000000;19949.8;20878.3;18950;19245.3;5953.60277338
XXBTZUSD;D;220702;000000;19250.8;19430.4;18969.6;19226.9;1293.38922751
XXBTZUSD;D;220703;000000;19226.9;19684.3;18738.6;19293.5;2226.88548164
XXBTZUSD;D;220704;000000;19292.8;20325;19033.6;20207.5;3479.37657412
XXBTZUSD;D;220705;000000;20210.8;20732.1;19300;20169.1;5161.93595617
XXBTZUSD;D;220706;000000;20169;20583;19750.1;20542.7;3213.69715576
XXBTZUSD;D;220707;000000;20541;21826;20236.5;21615.4;5510.55007158
XXBTZUSD;D;220708;000000;21617.6;22498;21183.9;21582.6;5110.19342253
XXBTZUSD;D;220709;000000;21580.9;21955;21316.7;21579.1;1661.8346638
XXBTZUSD;D;220710;000000;21581.7;21590.6;20620.3;20830.3;2743.56409316
XXBTZUSD;D;220711;000000;20830.3;20847.4;19870.5;19947;3526.05246794
XXBTZUSD;D;220712;000000;19943.3;20036.3;19214.1;19307.9;3986.2965604
XXBTZUSD;D;220713;000000;19305.8;20332.3;18900;20233.6;5490.05018666
XXBTZUSD;D;220714;000000;20222.3;20894.5;19609.4;20573.7;4241.84682873
XXBTZUSD;D;220715;000000;20575.3;21178;20375.3;20825.3;3351.28551265
XXBTZUSD;D;220716;000000;20824.8;21566.4;20480;21204.4;3420.71539384
XXBTZUSD;D;220717;000000;21190.3;21664.7;20748.7;20793.2;2454.93288014
XXBTZUSD;D;220718;000000;20790.9;22766.2;20769.3;22450.1;7082.11441058
XXBTZUSD;D;220719;000000;22450;23782.9;21600;23411;8067.06332755
XXBTZUSD;D;220720;000000;23411;24264.6;22905.6;23242.4;6718.94926391
XXBTZUSD;D;220721;000000;23220.8;23428.8;22351.1;23155.6;4327.74396329
XXBTZUSD;D;220722;000000;23152.3;23744;22517.3;22688;3899.80963885
XXBTZUSD;D;220723;000000;22688;22998.5;21950.3;22461.8;2664.76264
XXBTZUSD;D;220724;000000;22461.5;23000;22264.6;22584.2;2839.8227671
XXBTZUSD;D;220725;000000;22586.1;22660.9;21252.5;21299.7;3793.71660311
XXBTZUSD;D;220726;000000;21299.7;21325;20696;21264.4;4305.94038428
XXBTZUSD;D;220727;000000;21264.4;23100;21048.1;22964.3;5695.26114641
XXBTZUSD;D;220728;000000;22965.3;24198.8;22487.9;23858.7;6008.68844077
XXBTZUSD;D;220729;000000;23850.3;24499.3;23442.9;23776.3;4585.1371783
XXBTZUSD;D;220730;000000;23784.6;24699.8;23525.6;23642.9;3210.36646563
XXBTZUSD;D;220731;000000;23646.5;24175;23251.2;23321;2350.99545209
XXBTZUSD;D;220801;000000;23321.1;23524.8;22866.4;23275;3185.65151433
XXBTZUSD;D;220802;000000;23275;23469.1;22649.1;22994;3520.57989718
XXBTZUSD;D;220803;000000;22994;23650;22700;22827.9;4135.65861291
XXBTZUSD;D;220804;000000;22827.7;23225;22400;22622.5;3217.85220163
XXBTZUSD;D;220805;000000;22621.6;23477.7;22592.5;23325.7;5272.65011029
XXBTZUSD;D;220806;000000;23313.9;23341.8;22926;22955.7;1676.71619082
XXBTZUSD;D;220807;000000;22960.8;23400;22845.7;23179.5;1857.93885532
XXBTZUSD;D;220808;000000;23179.5;24285.3;23168.2;23822.3;3648.65118081
XXBTZUSD;D;220809;000000;23819.2;23911.3;22890.3;23162.4;2968.69719269
XXBTZUSD;D;220810;000000;23162.4;24200;22685;23958.8;5640.01147821
XXBTZUSD;D;220811;000000;23960;24901;23862.1;23956.2;4553.71606283
XXBTZUSD;D;220812;000000;23956.2;24472.4;23600;24416.7;3187.12405163
XXBTZUSD;D;220813;000000;24416.7;24887.3;24304.4;24446;2444.82588123
XXBTZUSD;D;220814;000000;24452;25045.7;24168;24313.6;2007.19312532
XXBTZUSD;D;220815;000000;24315.3;25200;23789.5;24107.4;3986.54499504
XXBTZUSD;D;220816;000000;24102.9;24249.6;23673.1;23867;4074.95254733
XXBTZUSD;D;220817;000000;23867;24438;23193.1;23336.2;4531.85849704
XXBTZUSD;D;220818;000000;23336.2;23590;23106.4;23192.3;1904.60119868
XXBTZUSD;D;220819;000000;23192.4;23192.4;20805;20832.2;6696.80092911
XXBTZUSD;D;220820;000000;20833.2;21368.4;20778;21139.9;2228.32170943
XXBTZUSD;D;220821;000000;21139.8;21812.8;21062.9;21514.4;2571.55751085
XXBTZUSD;D;220822;000000;21517.7;21521.1;20904.7;21410.4;2750.78812067
XXBTZUSD;D;220823;000000;21410.3;21660;20900;21524;2658.65244741
XXBTZUSD;D;220824;000000;21523.6;21904.4;21157.6;21375.1;2330.74355158
XXBTZUSD;D;220825;000000;21375;21811.9;21320.4;21566;1888.21612714
XXBTZUSD;D;220826;000000;21561.3;21875;20097.5;20251.9;5812.78523889
XXBTZUSD;D;220827;000000;20241.9;20362.5;19829.1;20032.7;2074.60869907
XXBTZUSD;D;220828;000000;20032.9;20154.8;19525.8;19539.8;1840.85807142
