<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;D;230509;000000;77.701;78.425;76.3;77.9931;564
USDRUB;D;230510;000000;77.9899;78.08;74.8738;76.1112;972
USDRUB;D;230511;000000;76.1083;77.834;74.075;76.994;1111
USDRUB;D;230512;000000;76.9914;78.223;75.55;77.6739;521
USDRUB;D;230514;000000;76.66;76.66;76.66;76.66;2
USDRUB;D;230515;000000;76.66;80.0015;76.66;79.748;1621
USDRUB;D;230516;000000;79.7383;80.816;78.75;80.4807;949
USDRUB;D;230517;000000;80.479;81.05;79.2;79.7477;874
USDRUB;D;230518;000000;79.7487;80.5;78.88;80.3976;8702
USDRUB;D;230519;000000;80.3902;80.645;78.925;80.0947;12058
USDRUB;D;230521;000000;80.525;80.525;80.525;80.525;4
USDRUB;D;230522;000000;79.9948;80.525;78.6;80.4968;10809
USDRUB;D;230523;000000;80.5029;80.717;79.018;80.1563;4851
USDRUB;D;230524;000000;80.1481;80.6193;78.81;80.0961;922
USDRUB;D;230525;000000;80.1105;80.366;78.882;80.001;9226
USDRUB;D;230526;000000;80.0187;80.8022;78.55;78.9945;8838
USDRUB;D;230528;000000;77.98;77.98;77.98;77.98;1
USDRUB;D;230529;000000;79.98;81.012;78.98;80.2457;4158
USDRUB;D;230530;000000;80.2479;81.4;75.155;75.1764;16970
USDRUB;D;230531;000000;75.1763;81.5674;75.155;81.5487;764
USDRUB;D;230601;000000;81.5566;81.5765;79.85;80.9981;9859
USDRUB;D;230602;000000;80.9878;81.5108;79.6;80.7903;7017
USDRUB;D;230604;000000;80.775;80.775;80.775;80.775;2
USDRUB;D;230605;000000;80.903;81.948;79.6;80.5934;10720
USDRUB;D;230606;000000;80.5956;81.6706;79.632;81.3424;6417
USDRUB;D;230607;000000;81.3377;82.0139;80.368;81.544;7570
USDRUB;D;230608;000000;81.5434;82.8;80.9;82.0133;2046
USDRUB;D;230609;000000;82.0088;82.9513;81.43;82.7213;7283
USDRUB;D;230611;000000;81.705;81.705;81.705;81.705;7
USDRUB;D;230612;000000;81.705;83.8858;81.35;83.8699;523
USDRUB;D;230613;000000;83.8749;84.235;82.25;83.9463;6741
USDRUB;D;230614;000000;83.9476;84.8903;82.88;83.9935;3119
USDRUB;D;230615;000000;83.9945;84.5093;82.3;83.4741;519
USDRUB;D;230616;000000;83.4702;84.2;82.455;83.8729;11214
USDRUB;D;230618;000000;82.855;82.855;82.855;82.855;17
USDRUB;D;230619;000000;82.855;84.5086;82.83;83.8446;4915
USDRUB;D;230620;000000;83.8448;84.93;82.83;83.8434;9433
USDRUB;D;230621;000000;83.8498;84.86;82.85;83.6429;9233
USDRUB;D;230622;000000;83.6471;84.063;80.955;80.9878;8941
USDRUB;D;230623;000000;80.985;85.4996;80.955;83.6402;6933
USDRUB;D;230625;000000;82.63;82.63;82.63;82.63;4
USDRUB;D;230626;000000;84;85.18;83.5;84.4086;389
USDRUB;D;230627;000000;84.4041;85.565;83.75;85.3731;6795
USDRUB;D;230628;000000;85.3648;86.851;84.2;86.0051;867
USDRUB;D;230629;000000;86.0142;87.7669;84.98;86.8506;8106
USDRUB;D;230630;000000;86.864;89.775;85.84;88.8;4904
USDRUB;D;230702;000000;88.8;88.8;88.8;88.8;7
USDRUB;D;230703;000000;88.1069;89.922;87.75;89.4958;6357
USDRUB;D;230704;000000;89.496;91.0092;87.5;90.9932;4844
USDRUB;D;230705;000000;90.9947;91.2536;88.56;91.2449;6305
USDRUB;D;230706;000000;91.2793;94.4775;89.75;91.2528;919
USDRUB;D;230707;000000;91.2469;92.384;89.976;91.235;707
USDRUB;D;230709;000000;90.24;90.24;90.24;90.24;13
USDRUB;D;230710;000000;90.24;93.98;89.53;91.0966;8681
USDRUB;D;230711;000000;91.1072;91.1072;89.125;90.4903;12364
USDRUB;D;230712;000000;90.4972;90.955;89;90.4984;11273
USDRUB;D;230713;000000;90.5004;91.27;88.825;90.1198;10087
USDRUB;D;230714;000000;90.1314;90.5856;88.975;90.226;13415
USDRUB;D;230716;000000;90.226;90.226;90.226;90.226;4
USDRUB;D;230717;000000;90.226;90.87;89.2;90.5998;12917
USDRUB;D;230718;000000;90.6093;91.201;89.327;90.9925;12677
USDRUB;D;230719;000000;90.9867;91.953;89;91.9445;11467
USDRUB;D;230720;000000;91.9541;91.9641;89.45;90.1012;12091
USDRUB;D;230721;000000;90.1021;91.0948;89.255;90.976;12656
USDRUB;D;230723;000000;90.976;90.976;90.55;90.976;12
USDRUB;D;230724;000000;90.976;91.027;89.25;90.444;12970
USDRUB;D;230725;000000;90.4398;90.633;88.95;90.1944;1221
USDRUB;D;230726;000000;90.1916;90.413;88.9;89.9979;12719
USDRUB;D;230727;000000;89.9952;90.8146;88.848;90.6989;12193
USDRUB;D;230728;000000;90.6961;92.251;89.268;92.0567;14341
USDRUB;D;230730;000000;92.035;92.035;92.035;92.035;1
USDRUB;D;230731;000000;92.035;92.493;90;91.6459;3695
USDRUB;D;230801;000000;91.64;92.4175;90.5;92.397;7039
USDRUB;D;230802;000000;92.3901;94.4324;91.075;94.0387;9755
USDRUB;D;230803;000000;94.0576;94.7403;92.415;94.4765;9912
USDRUB;D;230804;000000;93.850999;96.7649;93.23;95.862;6995
USDRUB;D;230806;000000;95.851;95.851;95.851;95.851;10
USDRUB;D;230807;000000;95.851;97.048;94.375;95.3826;7376
USDRUB;D;230808;000000;95.3696;97.3492;94.375;97.2054;8204
USDRUB;D;230809;000000;96.2854;98.126;94;96.8701;511
USDRUB;D;230810;000000;96.8681;97.85;95.45;97.0244;6965
USDRUB;D;230811;000000;97.0152;99.5453;96.2;98.527;1051
USDRUB;D;230813;000000;98.527;98.527;98.527;98.527;4
USDRUB;D;230814;000000;98.527;102.355;95;95.98;8324
USDRUB;D;230815;000000;98.4964;99.601;94.546;97.98;5272
USDRUB;D;230816;000000;98.2258;98.2258;92;96.33;7023
USDRUB;D;230817;000000;94.5931;95.626;91.05;93.895;7085
USDRUB;D;230818;000000;93.47;94.726;91.78;92.98;10406
USDRUB;D;230820;000000;92.98;92.98;92.98;92.98;2
USDRUB;D;230821;000000;92.98;94.8571;92;93.4375;7548
USDRUB;D;230822;000000;93.3953;94.69;92.625;93.23;8239
USDRUB;D;230823;000000;94.2439;95;92.625;92.98;12065
USDRUB;D;230824;000000;93.966;95.012;92.98;94.726;8397
USDRUB;D;230825;000000;94.8968;95.8631;92.550999;93.98;6669
USDRUB;D;230827;000000;93.98;94.976;93.98;94.976;13
USDRUB;D;230828;000000;94.976;95.8843;92.98;92.98;9282
USDRUB;D;230829;000000;94.4188;96.2252;92.98;95.4236;1059
USDRUB;D;230830;000000;95.4263;96.976;94.5;96.126;718
USDRUB;D;230831;000000;96.0189;96.775;94;95.869;8145
USDRUB;D;230901;000000;95.8659;96.675;95;96.4187;9617
USDRUB;D;230903;000000;95.385;95.385;95.385;95.385;5
USDRUB;D;230904;000000;96.4185;97.0554;95.25;96.851;7471
USDRUB;D;230905;000000;97.2777;98.0612;95.23;96.74;10471
USDRUB;D;230906;000000;96.76;98.476;96.63;98.3957;8315
USDRUB;D;230907;000000;98.6282;98.6282;96.45;98.4928;7284
USDRUB;D;230908;000000;98.4841;98.55;96.65;96.75;7590
USDRUB;D;230910;000000;97.902;97.902;97.902;97.902;2
USDRUB;D;230911;000000;98.1523;98.2159;94.33;94.33;7974
USDRUB;D;230912;000000;95.3785;96.0076;92.832;95.9489;9655
USDRUB;D;230913;000000;95.9609;97.15;92.98;95.213;12539
USDRUB;D;230914;000000;96.2666;97.033;94.6488;96.2692;10613
USDRUB;D;230915;000000;95.5;97.226;94.775;95.78;8378
USDRUB;D;230917;000000;96.726;96.726;96.726;96.726;1
USDRUB;D;230918;000000;96.88;97.5079;94.95;95.9449;8678
USDRUB;D;230919;000000;95.9375;97.7388;94.7;97.4954;722
USDRUB;D;230920;000000;96.854;97.5562;94.925;96.0181;8338
USDRUB;D;230921;000000;96.095;96.726;94.575;95.08;7995
USDRUB;D;230922;000000;96.4269;96.4269;94.6;95.28;8815
USDRUB;D;230924;000000;94.63;94.63;94.63;94.63;4
USDRUB;D;230925;000000;95.28;96.507;94.75;95.8432;11879
USDRUB;D;230926;000000;95.8554;97.7136;94.2;96.576;8703
USDRUB;D;230927;000000;96.576;97.1046;95.1;97.0718;8412
USDRUB;D;230928;000000;97.0709;97.3815;95.2;96.6536;5413
USDRUB;D;230929;000000;96.6515;97.99;95.61;96.4802;8671
USDRUB;D;231001;000000;96.476;96.476;96.476;96.476;2
USDRUB;D;231002;000000;96.476;99.5986;96.476;99.2399;8524
USDRUB;D;231003;000000;99.2933;100.275;98.05;100.0985;2514
USDRUB;D;231004;000000;100.0617;100.3685;98.158;100.332;8195
USDRUB;D;231005;000000;100.1761;100.2801;98.36;100.132;9114
USDRUB;D;231006;000000;100.1258;101.925;97;100.992;8447
USDRUB;D;231008;000000;99.98;99.98;99.98;99.98;4
USDRUB;D;231009;000000;99.98;102.55;98.25;98.25;9176
USDRUB;D;231010;000000;99.7088;100.7931;95.5443;95.5468;3483
USDRUB;D;231011;000000;95.5451;100.668;95.5027;99.48;8746
USDRUB;D;231012;000000;99.48;100.2615;95.7;97.7232;5244
USDRUB;D;231013;000000;97.7166;97.887;95.92;97.7051;8515
USDRUB;D;231015;000000;97.525;97.525;97.525;97.525;4
USDRUB;D;231016;000000;97.566;98.076;96.225;97.3483;9090
USDRUB;D;231017;000000;97.3507;98.200999;96.275;98.001;6983
USDRUB;D;231018;000000;98.1492;98.152;96.22;97.451;7417
USDRUB;D;231019;000000;97.451;98.121;95.8;96.8436;12058
USDRUB;D;231020;000000;96.5532;97.0152;94.4;95.4391;9304
USDRUB;D;231022;000000;95.675;95.675;95.675;95.675;2
USDRUB;D;231023;000000;95.675;95.8788;93.275;94.4922;9445
USDRUB;D;231024;000000;93.6754;94.5034;92.465;93.451;9399
USDRUB;D;231025;000000;93.4557;94.3307;91.943;93.351;1123
USDRUB;D;231026;000000;94.0693;94.2281;92.475;93.626;7552
USDRUB;D;231027;000000;93.6962;94.8;91.305;94.175;9727
USDRUB;D;231029;000000;93.95;94.425;93.95;94.425;3
USDRUB;D;231030;000000;94.425;94.425;91.55;92.525;6727
USDRUB;D;231031;000000;92.5;93.7;91.025;93.3179;8377
USDRUB;D;231101;000000;93.3047;93.715;91.588;92.55;5041
USDRUB;D;231102;000000;92.55;94.1025;92;94.001;8200
USDRUB;D;231103;000000;94.001;94.001;91.325;92.8202;1182
USDRUB;D;231105;000000;90.85;91.704;90.85;91.704;8
USDRUB;D;231106;000000;91.704;92.8354;91;92.6088;6260
USDRUB;D;231107;000000;93.0787;93.0787;91.03;92.1005;9067
USDRUB;D;231108;000000;92.1054;92.7046;90.85;91.822;5084
USDRUB;D;231109;000000;91.8293;92.3559;90.675;91.679;5960
USDRUB;D;231110;000000;91.6967;92.3449;91.1;92.251;7787
USDRUB;D;231112;000000;92.251;92.251;92.251;92.251;9
USDRUB;D;231113;000000;92.251;92.418;90.4;91.9044;7827
USDRUB;D;231114;000000;91.491;91.853;89.25;90.5;8256
USDRUB;D;231115;000000;90.5;91.188;87.6;89.4076;929
USDRUB;D;231116;000000;89.4331;89.626;87.975;89.326;8566
USDRUB;D;231117;000000;89.3007;90.2502;87.975;89.927;8428
USDRUB;D;231119;000000;88.89;88.89;88.89;88.89;5
USDRUB;D;231120;000000;88.89;89.98;87;88.53;5268
USDRUB;D;231121;000000;88.5897;88.5897;86.8;88.1933;8712
USDRUB;D;231122;000000;88.2193;88.5707;87.2025;88.3816;8793
USDRUB;D;231123;000000;88.451;89.076;87;88.2839;7517
USDRUB;D;231124;000000;88.2679;89.876;87.375;89.2945;9601
USDRUB;D;231126;000000;89.476;89.476;89.476;89.476;3
USDRUB;D;231127;000000;89.3995;89.476;87.5;89.0698;7352
USDRUB;D;231128;000000;89.0519;89.6621;87.25;89.101;6518
USDRUB;D;231129;000000;88.7827;89.3301;87.5;88.6797;7395
USDRUB;D;231130;000000;88.6809;90.1091;87.4;90.076;7599
USDRUB;D;231201;000000;89.9561;91.2409;88.5;90.55;8413
USDRUB;D;231203;000000;90.55;90.55;90.55;90.55;3
USDRUB;D;231204;000000;90.55;91.6348;89.625;91.5165;6041
USDRUB;D;231205;000000;91.7036;92.6332;90.183;92.5939;13411
USDRUB;D;231206;000000;92.5947;93.326;90.183;92.9162;6165
USDRUB;D;231207;000000;92.8908;93.53;91.4;92.376;7019
USDRUB;D;231208;000000;93.0594;93.0594;90.05;91.826;7594
USDRUB;D;231210;000000;91.826;91.826;91.826;91.826;2
USDRUB;D;231211;000000;91.826;92.18;89.75;91.1138;3498
USDRUB;D;231212;000000;91.1206;91.1398;88.9;90.2932;2419
USDRUB;D;231213;000000;90.296;90.3167;88.35;89.3061;6992
USDRUB;D;231214;000000;89.701;90.5046;88.475;89.451;7655
USDRUB;D;231215;000000;89.5207;90.9281;88.497;90.625;8452
USDRUB;D;231217;000000;90.425;90.425;90.425;90.425;2
USDRUB;D;231218;000000;90.425;90.775;89.025;90.5204;360
USDRUB;D;231219;000000;90.425;91.0325;89;90.4653;6658
USDRUB;D;231220;000000;90.4858;91.425;89.58;91.0968;7440
USDRUB;D;231221;000000;91.1026;93.126;89.948;92.8924;3636
USDRUB;D;231222;000000;92.9813;93.05;90.625;92.1147;8056
USDRUB;D;231225;000000;92.101;92.47;89.652;91.965;4062
USDRUB;D;231226;000000;91.963;92.225;90.6;91.62;4644
USDRUB;D;231227;000000;91.605;92.501;90.5;91.6478;7077
USDRUB;D;231228;000000;91.6488;91.6488;87.5;88.473;8680
USDRUB;D;231229;000000;88.471;90.5778;87.75;89.351;442
USDRUB;D;231231;000000;89.351;89.351;89.351;89.351;2
USDRUB;D;240101;000000;89.351;89.351;89.351;89.351;1
USDRUB;D;240102;000000;89.351;91.0418;89.25;90.4273;285
USDRUB;D;240103;000000;90.4242;92.0277;89.55;91.9928;7299
USDRUB;D;240104;000000;91.726;92.412;90.225;91.3444;8034
USDRUB;D;240105;000000;91.3622;91.683;89.75;90.919;4019
USDRUB;D;240108;000000;90.9;91.36;89.4;90.8969;1776
USDRUB;D;240109;000000;90.7978;91.448;88.375;89.5632;4791
USDRUB;D;240110;000000;89.5612;90.035;88.35;89.3473;6858
USDRUB;D;240111;000000;89.3436;89.3587;87.35;88.4907;6847
USDRUB;D;240112;000000;88.408;88.6483;87.325;87.938;7768
USDRUB;D;240114;000000;87.938;87.938;87.938;87.938;6
USDRUB;D;240115;000000;87.938;88.345;86.7;87.7218;5747
USDRUB;D;240116;000000;87.7262;88.525;86.585;88.086;7412
USDRUB;D;240117;000000;88.0998;89.101;87.375;88.976;7556
USDRUB;D;240118;000000;88.4923;89.726;87.75;89.414;8410
USDRUB;D;240119;000000;89.4213;89.525;87.1;88.05;7942
USDRUB;D;240121;000000;88.05;88.05;88.05;88.05;2
USDRUB;D;240122;000000;88.05;88.565;86.925;87.9932;2624
USDRUB;D;240123;000000;87.9;88.8839;86.825;88.6173;7594
USDRUB;D;240124;000000;88.6215;88.7594;87.3762;88.7529;7007
USDRUB;D;240125;000000;88.7497;89.3329;88;89.0221;8847
USDRUB;D;240126;000000;89.0284;89.9396;88.1;89.7408;6980
USDRUB;D;240129;000000;89.775;90.183;87.78;89.2778;1230
USDRUB;D;240130;000000;89.2715;89.8901;87.975;89.6309;1199
USDRUB;D;240131;000000;89.6268;90.118;88.625;89.9626;7358
USDRUB;D;240201;000000;89.9442;90.6807;89;90.4669;7358
USDRUB;D;240202;000000;90.4618;91.1451;89.325;90.976;6599
USDRUB;D;240204;000000;90.976;90.976;90.625;90.625;4
USDRUB;D;240205;000000;89.9;91.485;89.475;90.5515;6659
USDRUB;D;240206;000000;90.54;91.3;89.525;90.6761;2209
USDRUB;D;240207;000000;90.495;91.6213;90.075;91.5993;1086
USDRUB;D;240208;000000;91.4851;91.572;90.075;91.1689;6651
USDRUB;D;240209;000000;91.1697;91.3856;89.8;91.0008;7388
USDRUB;D;240211;000000;91.351;91.351;91.351;91.351;2
USDRUB;D;240212;000000;90.976;91.3534;89.825;91.2209;4884
USDRUB;D;240213;000000;91.2228;91.675;90.175;91.4948;6513
USDRUB;D;240214;000000;91.4973;91.7661;90.519;91.6443;5069
USDRUB;D;240215;000000;91.6389;92.626;90.525;92.387;8518
USDRUB;D;240216;000000;92.4094;93.4929;90.875;91.992;9996
USDRUB;D;240219;000000;92.975;92.975;91.085;92.3349;9192
USDRUB;D;240220;000000;92.3531;92.902;90.98;92.3449;5196
USDRUB;D;240221;000000;92.3497;93.05;90.5;92.2952;7483
USDRUB;D;240222;000000;92.3001;94.05;91;93.043;7173
USDRUB;D;240223;000000;93.351;95.4762;92.05;94.726;731
USDRUB;D;240225;000000;94.726;94.726;94.726;94.726;1
USDRUB;D;240226;000000;94.875;94.875;90.825;92.346;8006
USDRUB;D;240227;000000;92.3448;92.3643;91.025;92.0235;7633
USDRUB;D;240228;000000;92.0213;92.25;90.4;91.5471;7196
USDRUB;D;240229;000000;91.5474;91.5666;89.75;91.2587;2384
USDRUB;D;240301;000000;91.2679;92.275;90.3013;91.677;8431
USDRUB;D;240303;000000;91.677;91.677;91.677;91.677;3
USDRUB;D;240304;000000;91.6515;91.772;90.275;91.471;7200
USDRUB;D;240305;000000;91.198;91.4598;89.8;90.9863;7777
USDRUB;D;240306;000000;90.851;91.3521;89.185;90.727;27226
USDRUB;D;240307;000000;90.727;91.175;89.5;90.6377;17264
USDRUB;D;240308;000000;90.6439;91.0636;89.575;90.84;354
USDRUB;D;240310;000000;90.84;90.84;90.84;90.84;3
USDRUB;D;240311;000000;90.975;90.976;89.525;90.675;500
USDRUB;D;240312;000000;90.775;91.8822;89.8;91.7511;8630
USDRUB;D;240313;000000;91.75;91.85;90.35;91.3358;2173
USDRUB;D;240314;000000;91.3642;91.808;90.45;91.338;7671
USDRUB;D;240315;000000;91.5896;92.7299;90.625;92.501;7459
USDRUB;D;240317;000000;92.501;92.501;92.501;92.501;13
USDRUB;D;240318;000000;92.375;93.28;90.65;91.7095;8079
USDRUB;D;240319;000000;91.7286;92.826;90.745;92.4887;6759
USDRUB;D;240320;000000;92.4781;92.84;91.25;92.2391;7144
USDRUB;D;240321;000000;92.2399;92.4587;90.675;91.8695;712
USDRUB;D;240322;000000;91.8646;93.5578;90.9;92.1295;542
USDRUB;D;240324;000000;92.101;92.101;92.101;92.101;1
USDRUB;D;240325;000000;92.101;92.9979;91.3;92.9019;508
USDRUB;D;240326;000000;92.8948;93.0156;90;92.466;6964
USDRUB;D;240327;000000;92.4706;92.785;91.15;92.4508;8102
USDRUB;D;240328;000000;92.4547;92.9;91.1;92.5616;9024
USDRUB;D;240329;000000;92.55;92.7559;91.35;92.5888;5759
USDRUB;D;240331;000000;92.475;92.475;91.45;91.45;3
USDRUB;D;240401;000000;92.55;92.6711;91.26;92.262;8128
USDRUB;D;240402;000000;92.262;92.92;91.425;92.4677;8218
USDRUB;D;240403;000000;92.4677;92.65;91.1;92.2952;539
USDRUB;D;240404;000000;92.286;92.59;91.25;92.2523;8244
USDRUB;D;240405;000000;92.2483;92.5916;91.3;92.55;6828
USDRUB;D;240407;000000;92.55;92.55;92.55;92.55;5
USDRUB;D;240408;000000;92.55;92.712;91.2;92.4289;7043
USDRUB;D;240409;000000;92.4237;93.205;91.53;92.8962;7844
USDRUB;D;240410;000000;92.8965;93.9816;91.975;93.2905;8331
USDRUB;D;240411;000000;93.2975;94.35;92.3;93.2808;4717
USDRUB;D;240412;000000;93.3445;94.1483;92.3;93.2899;8410
USDRUB;D;240415;000000;93.215;93.826;92.475;93.5078;6690
USDRUB;D;240416;000000;93.4869;94.3599;92.525;94.1502;7632
USDRUB;D;240417;000000;94.1508;94.6787;93.25;94.0758;8493
USDRUB;D;240418;000000;94.0838;94.751;92.925;93.923;7908
USDRUB;D;240419;000000;93.9185;94.183;91.65;93.0022;8852
USDRUB;D;240421;000000;93.201;93.201;93.201;93.201;1
USDRUB;D;240422;000000;93.001;93.717;92.3762;93.413;8834
USDRUB;D;240423;000000;93.6254;93.79;92.2;93.1861;9434
USDRUB;D;240424;000000;93.2022;93.2369;91.3;92.3139;4429
USDRUB;D;240425;000000;92.3026;92.503;90.9;92.1746;8773
USDRUB;D;240426;000000;92.1772;92.476;90.95;91.8752;8291
USDRUB;D;240428;000000;92.475;92.475;92.105;92.105;3
USDRUB;D;240429;000000;91.8817;93.6565;91.5;93.1617;6952
USDRUB;D;240430;000000;93.1673;93.6619;92.45;93.4587;6390
USDRUB;D;240501;000000;93.5178;94.425;92.25;93.0656;74
USDRUB;D;240502;000000;93.513;94.0113;90.975;91.1236;8701
USDRUB;D;240503;000000;91.1225;93.1407;90.2;91.453;9035
USDRUB;D;240505;000000;91.451;91.451;91.451;91.451;4
USDRUB;D;240506;000000;91.451;92.4001;90.15;91.3383;3772
USDRUB;D;240507;000000;91.3382;91.6639;90;91.4226;763
USDRUB;D;240508;000000;91.4555;92.2837;90.425;91.7463;651
USDRUB;D;240509;000000;91.7489;93.101;91;92.5548;343
USDRUB;D;240510;000000;92.5509;92.7179;91.175;92.6698;5539
USDRUB;D;240513;000000;92.312;92.65;90.398;91.5996;9082
USDRUB;D;240514;000000;91.6014;91.7455;90.32;91.3274;10389
USDRUB;D;240515;000000;91.312;91.4441;90.275;91.2002;7998
USDRUB;D;240516;000000;91.1974;91.225;89.75;90.8646;7268
USDRUB;D;240517;000000;90.8808;91.1603;89.85;90.9958;8317
USDRUB;D;240519;000000;91.05;91.05;91.05;91.05;1
USDRUB;D;240520;000000;91.05;91.476;89.226;90.6872;7790
USDRUB;D;240521;000000;90.706;90.7859;89.225;90.4948;7335
USDRUB;D;240522;000000;90.491;91.226;88.625;90.2035;7441
USDRUB;D;240523;000000;90.1844;91.675;89.225;91.6247;6748
USDRUB;D;240524;000000;91.6268;91.6346;88.25;89.351;7814
USDRUB;D;240527;000000;89.351;89.5998;87.725;88.9354;8521
USDRUB;D;240528;000000;88.9448;89.0083;87.35;88.5802;8179
USDRUB;D;240529;000000;88.5809;89.751;87.7;89.5689;8882
USDRUB;D;240530;000000;89.5721;90.45;88.725;90.2513;8351
USDRUB;D;240531;000000;90.2467;90.476;89.25;90.3807;4174
USDRUB;D;240602;000000;90.355;90.355;90.355;90.355;2
USDRUB;D;240603;000000;90.4;90.4;88.605;89.3186;8342
USDRUB;D;240604;000000;89.2889;89.376;88.266;88.8391;8335
USDRUB;D;240605;000000;88.8537;89.1412;88.241;89.0446;8373
USDRUB;D;240606;000000;89.0381;89.4;88.227;89.3199;9921
USDRUB;D;240607;000000;89.3205;89.4;88.35;89.025;7502
USDRUB;D;240610;000000;89.025;89.372;88.466;88.869;391
USDRUB;D;240611;000000;88.8843;89.3556;88.65;89.2456;404
USDRUB;D;240612;000000;89.2564;89.4237;88.235;89.0044;642
USDRUB;D;240613;000000;88.9993;91.726;85.6;87.8795;904
USDRUB;D;240614;000000;87.8505;90.226;87.8505;89.592;1019
USDRUB;D;240617;000000;89.475;89.592;87.954;88.7191;690
USDRUB;D;240618;000000;88.7144;88.975;85.3;85.3736;427
USDRUB;D;240619;000000;85.3796;86.58;82.48;83.497;705
USDRUB;D;240620;000000;83.4968;87.85;82.48;87.3615;841
USDRUB;D;240621;000000;87.3705;89.5089;86.98;89.101;550
USDRUB;D;240623;000000;87.975;87.975;87.975;87.975;1
USDRUB;D;240624;000000;89.101;89.2261;86.4811;87.9883;475
USDRUB;D;240625;000000;87.9899;88.4959;86.18;87.4957;658
USDRUB;D;240626;000000;87.5164;88.5126;86.5;88.248;644
USDRUB;D;240627;000000;88.258;88.2602;84.525;85.0001;373
USDRUB;D;240628;000000;85.0036;87.2587;84.88;85.7495;422
USDRUB;D;240630;000000;86.226;86.226;86.226;86.226;2
USDRUB;D;240701;000000;86.226;87.5584;84.88;86.7477;337
USDRUB;D;240702;000000;86.7423;88.7432;86.3428;87.8498;452
USDRUB;D;240703;000000;87.8406;88.504;86.78;88.4886;378
USDRUB;D;240704;000000;88.4857;89.1006;87.48;88.9948;390
USDRUB;D;240705;000000;88.9856;89.0149;87.68;88.0132;341
USDRUB;D;240707;000000;88.326;88.326;88.326;88.326;1
USDRUB;D;240708;000000;88.326;88.975;86.6025;86.6141;332
USDRUB;D;240709;000000;86.6146;88.5127;86.4845;87.475;417
USDRUB;D;240710;000000;87.4982;88.975;86.476;88.3395;457
USDRUB;D;240711;000000;88.3333;88.826;86.975;86.9841;398
USDRUB;D;240712;000000;87.0092;88.126;86.98;87.851;525
USDRUB;D;240714;000000;87.975;87.975;87.975;87.975;1
USDRUB;D;240715;000000;87.851;88.6163;87.18;87.9857;385
USDRUB;D;240716;000000;88.0018;88.9;87.38;88.4931;632
USDRUB;D;240717;000000;88.5065;88.6094;87.88;88.4925;432
USDRUB;D;240718;000000;88.4893;88.5086;87.48;88.3965;402
USDRUB;D;240719;000000;88.3948;88.4135;87.025;87.7338;598
USDRUB;D;240721;000000;87.675;87.675;87.675;87.675;3
USDRUB;D;240722;000000;87.88;88.5138;87.3;87.8436;372
USDRUB;D;240723;000000;87.8431;88.275;86.625;87.86;538
USDRUB;D;240724;000000;87.8431;87.8634;86.17;86.2447;395
USDRUB;D;240725;000000;86.2377;87.043;84.825;84.9918;2862
USDRUB;D;240726;000000;84.996;86.38;84.975;86.076;391
USDRUB;D;240729;000000;86.076;86.976;85.325;86.3951;382
USDRUB;D;240730;000000;86.3978;86.7096;85.725;85.7504;548
USDRUB;D;240731;000000;85.7544;86.55;84.9736;84.9986;533
USDRUB;D;240801;000000;85.9929;86.326;85.075;85.5216;567
USDRUB;D;240802;000000;85.576;85.93;85.325;85.425;322
USDRUB;D;240804;000000;85.425;85.425;85.425;85.425;1
USDRUB;D;240805;000000;85.425;85.7631;84.58;84.8743;421
USDRUB;D;240806;000000;84.8863;85.83;84.48;85.6788;590
USDRUB;D;240807;000000;85.626;86.226;84.726;85.6951;401
USDRUB;D;240808;000000;85.7043;87.224;85.6842;86.7438;2224
USDRUB;D;240809;000000;86.7426;88.98;86.68;86.8974;1466
USDRUB;D;240812;000000;88.65;91.975;88.425;90.226;658
USDRUB;D;240813;000000;90.226;93.851;90.226;90.4873;629
USDRUB;D;240814;000000;90.5014;92.976;87.975;89.7922;593
USDRUB;D;240815;000000;89.7988;90.476;88.225;88.9168;482
USDRUB;D;240816;000000;88.9164;89.476;87.725;89.4491;450
USDRUB;D;240818;000000;89.226;89.226;89.226;89.226;11
USDRUB;D;240819;000000;89.226;90.148;88.9626;89.9925;433
USDRUB;D;240820;000000;90.0029;91.88;89.101;91.1501;602
USDRUB;D;240821;000000;91.156;92.3794;90.85;91.4943;486
USDRUB;D;240822;000000;91.4864;92.5185;90.625;91.4996;436
USDRUB;D;240823;000000;91.497;91.78;91.18;91.226;379
USDRUB;D;240825;000000;91.226;91.226;91.226;91.226;4
USDRUB;D;240826;000000;91.226;92.476;91.18;92.0001;362
USDRUB;D;240827;000000;91.9899;92.476;90.925;91.5033;520
USDRUB;D;240828;000000;91.4897;92.076;90.98;91.5023;481
USDRUB;D;240829;000000;91.4812;92.2363;91.08;91.5025;553
USDRUB;D;240830;000000;91.4977;92.2526;90.425;90.425;377
USDRUB;D;240901;000000;90.425;90.425;90.425;90.425;4
USDRUB;D;240902;000000;90.425;91.78;89.1;89.7907;389
USDRUB;D;240903;000000;89.797;90.126;86.575;87.8778;710
USDRUB;D;240904;000000;87.8733;89.98;87.225;87.5045;517
USDRUB;D;240905;000000;87.5019;90.6279;87.477;88.2512;521
USDRUB;D;240906;000000;88.2491;90.4782;88.226;90.3478;427
USDRUB;D;240908;000000;90.725;90.725;90.275;90.275;3
