<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SU29007RMFS0;D;220523;000000;100.002;102;100.002;101.925;210
SU29007RMFS0;D;220524;000000;101.851;101.851;101.75;101.85;2150
SU29007RMFS0;D;220525;000000;100.121;101.914;100.023;101.847;2200
SU29007RMFS0;D;220526;000000;101.925;101.925;100.279;101.596;1084
SU29007RMFS0;D;220527;000000;100.216;101.854;100.216;101.55;3417
SU29007RMFS0;D;220530;000000;100.31;101.758;100.31;101.5;146
SU29007RMFS0;D;220531;000000;100.801;101.44;100.8;101.35;497
SU29007RMFS0;D;220601;000000;101.6;101.604;101.351;101.351;60
SU29007RMFS0;D;220602;000000;101.61;101.61;101.353;101.605;48
SU29007RMFS0;D;220603;000000;102.096;102.096;101.301;101.98;218
SU29007RMFS0;D;220606;000000;102.099;102.099;101.607;101.633;4099
SU29007RMFS0;D;220607;000000;101.637;101.861;101.637;101.801;9061
SU29007RMFS0;D;220608;000000;102.059;102.061;101.8;102.054;470
SU29007RMFS0;D;220609;000000;102;102;101.85;101.993;2041
SU29007RMFS0;D;220610;000000;101.555;102.058;101.555;101.915;245
SU29007RMFS0;D;220614;000000;101.999;102;101.6;102;1949
SU29007RMFS0;D;220615;000000;102.099;102.4;102.098;102.291;1485
SU29007RMFS0;D;220616;000000;102.5;104.998;101.915;102.798;25599
SU29007RMFS0;D;220617;000000;100.37;102.935;100.37;102.75;533
SU29007RMFS0;D;220620;000000;100.992;103.997;100.992;102.954;547
SU29007RMFS0;D;220621;000000;102.754;103.01;102.754;103.01;219
SU29007RMFS0;D;220622;000000;103.009;103.009;102.699;102.75;376
SU29007RMFS0;D;220623;000000;103.008;103.163;102.907;102.909;390
SU29007RMFS0;D;220624;000000;103.05;103.159;102.851;103.099;6852
SU29007RMFS0;D;220627;000000;101.006;104.594;101.006;103.1;5755
SU29007RMFS0;D;220628;000000;103.011;104.493;103.011;103.411;111
SU29007RMFS0;D;220629;000000;104.35;104.35;103.132;103.3;1333
SU29007RMFS0;D;220630;000000;104.3;104.3;103.131;103.152;463
SU29007RMFS0;D;220701;000000;104.498;104.498;103.153;103.61;5986
SU29007RMFS0;D;220704;000000;104.494;104.494;103.331;103.331;1267
SU29007RMFS0;D;220705;000000;103.351;103.599;103.351;103.501;18
SU29007RMFS0;D;220706;000000;103.155;104.44;103.155;103.81;11560
SU29007RMFS0;D;220707;000000;104.009;104.125;103.772;104.125;1835
SU29007RMFS0;D;220708;000000;104.433;104.433;103.213;104.093;1375
SU29007RMFS0;D;220711;000000;103.851;104.11;103.851;104.088;177
SU29007RMFS0;D;220712;000000;104.05;104.121;103.853;104.11;1212
SU29007RMFS0;D;220713;000000;103.311;104.377;103.311;104.377;248
SU29007RMFS0;D;220714;000000;103.282;104.11;103.282;103.905;40
SU29007RMFS0;D;220715;000000;104;104.159;103.572;103.935;50
SU29007RMFS0;D;220718;000000;103.931;104.17;103.93;104.05;535
SU29007RMFS0;D;220719;000000;103.931;104.17;103.93;103.931;1296
SU29007RMFS0;D;220720;000000;103.931;104.164;103.931;104.1;634
SU29007RMFS0;D;220721;000000;104.494;104.494;103.768;104.221;324
SU29007RMFS0;D;220722;000000;105.298;105.298;103.551;104.284;2236
SU29007RMFS0;D;220725;000000;105.299;105.299;104.28;104.7;877
SU29007RMFS0;D;220726;000000;104.463;104.95;104.46;104.9;15576
SU29007RMFS0;D;220727;000000;104.466;105.1;104.466;104.86;239
SU29007RMFS0;D;220728;000000;105.091;105.206;104.96;105.206;416
SU29007RMFS0;D;220729;000000;105.2;105.2;104.961;105.196;754
SU29007RMFS0;D;220801;000000;105.296;105.296;104.959;104.959;456
SU29007RMFS0;D;220802;000000;105.3;105.649;104.959;105.175;397
SU29007RMFS0;D;220803;000000;105;105.313;105;105.3;1396
SU29007RMFS0;D;220804;000000;105.298;105.498;105.06;105.33;218
SU29007RMFS0;D;220805;000000;105.307;105.31;105.111;105.297;1002
SU29007RMFS0;D;220808;000000;105.216;105.22;105.09;105.092;562
SU29007RMFS0;D;220809;000000;105.329;105.329;105.091;105.105;2960
SU29007RMFS0;D;220810;000000;105.231;105.231;105.088;105.091;1448
SU29007RMFS0;D;220811;000000;105.247;105.247;105.068;105.089;10032
SU29007RMFS0;D;220812;000000;104.987;105.189;104.724;105.051;168
SU29007RMFS0;D;220815;000000;105.21;105.21;105.051;105.099;17934
SU29007RMFS0;D;220816;000000;104.852;105.248;104.635;105.204;108
SU29007RMFS0;D;220817;000000;105.2;105.2;105.05;105.195;107
SU29007RMFS0;D;220818;000000;105.045;105.298;105.011;105.044;307
SU29007RMFS0;D;220819;000000;105.197;105.3;105.02;105.3;467
SU29007RMFS0;D;220822;000000;104.725;105.27;104.725;105.2;1156
SU29007RMFS0;D;220823;000000;105.2;105.2;105.013;105.013;145
SU29007RMFS0;D;220824;000000;105.099;105.22;105.005;105.199;677
SU29007RMFS0;D;220825;000000;105.23;105.25;105.031;105.25;9610
SU29007RMFS0;D;220826;000000;105.249;105.25;105.109;105.248;152
SU29007RMFS0;D;220829;000000;105.219;105.23;105.099;105.198;1004
SU29007RMFS0;D;220830;000000;105.198;105.198;105.07;105.12;14620
SU29007RMFS0;D;220831;000000;105.198;105.198;105.032;105.12;3268
SU29007RMFS0;D;220901;000000;105.095;105.239;105.095;105.1;1853
SU29007RMFS0;D;220902;000000;105.134;105.134;105.031;105.05;38325
SU29007RMFS0;D;220905;000000;105.148;105.148;104.642;105.112;1667
SU29007RMFS0;D;220906;000000;105.169;105.17;105.001;105.05;5910
SU29007RMFS0;D;220907;000000;105.169;105.227;104.933;105.02;12263
SU29007RMFS0;D;220908;000000;105.219;105.219;104.932;105;2293
SU29007RMFS0;D;220909;000000;105.034;105.035;104.695;104.85;21696
SU29007RMFS0;D;220912;000000;104.85;104.998;103.233;104.898;4553
SU29007RMFS0;D;220913;000000;104.9;104.93;104.898;104.928;4628
SU29007RMFS0;D;220914;000000;105;105.5;104.871;104.93;5251
SU29007RMFS0;D;220915;000000;105;106.002;104.905;104.979;5664
SU29007RMFS0;D;220916;000000;105;105;104.872;104.872;143707
SU29007RMFS0;D;220919;000000;104.999;104.999;104.801;104.95;5651
SU29007RMFS0;D;220920;000000;104.979;105.148;104.802;104.821;12879
SU29007RMFS0;D;220921;000000;104.82;105.224;104.5;104.964;1606
SU29007RMFS0;D;220922;000000;104.725;105.649;104.725;105.109;867
SU29007RMFS0;D;220923;000000;105.694;105.694;104.862;104.994;1122
SU29007RMFS0;D;220926;000000;104.901;105.113;102;104.16;12833
SU29007RMFS0;D;220927;000000;103.06;105.4;103.06;105.048;67110
SU29007RMFS0;D;220928;000000;105.059;105.06;104.912;105.049;9250
SU29007RMFS0;D;220929;000000;104.513;105.09;103.401;104.852;3054
SU29007RMFS0;D;220930;000000;104.852;105.089;104.826;105.073;7590
SU29007RMFS0;D;221003;000000;105.049;105.049;104.904;105;3756
SU29007RMFS0;D;221004;000000;105.397;106.196;104.889;105.139;2163
SU29007RMFS0;D;221005;000000;105.06;105.139;104.932;105.019;502
SU29007RMFS0;D;221006;000000;106.197;106.197;104.008;105.08;3385
SU29007RMFS0;D;221007;000000;105.138;105.139;104.902;104.903;639
SU29007RMFS0;D;221010;000000;104.381;105.14;104.234;105;3309
SU29007RMFS0;D;221011;000000;105;105;104.248;105;3822
SU29007RMFS0;D;221012;000000;105.897;105.996;104.901;105.135;1259
SU29007RMFS0;D;221013;000000;105;105.14;104.912;105;16471
SU29007RMFS0;D;221014;000000;105;106.196;104.902;105;2138
SU29007RMFS0;D;221017;000000;105;105.05;104.9;105.05;2570
SU29007RMFS0;D;221018;000000;105.049;105.049;104.901;105.048;877
SU29007RMFS0;D;221019;000000;104.999;105.049;104.846;105;2207
SU29007RMFS0;D;221020;000000;105;105.487;104.812;105.001;2217
SU29007RMFS0;D;221021;000000;105;105;104.8;104.999;3436
SU29007RMFS0;D;221024;000000;105.148;105.148;104.811;104.969;2357
SU29007RMFS0;D;221025;000000;104.999;105;104.8;104.95;4640
SU29007RMFS0;D;221026;000000;104.997;105.049;104.8;104.95;10331
SU29007RMFS0;D;221027;000000;104.97;105.048;104.755;104.95;3272
SU29007RMFS0;D;221028;000000;104.998;105.68;104.857;104.95;16122
SU29007RMFS0;D;221031;000000;104.955;105.201;104.858;105.004;2731
SU29007RMFS0;D;221101;000000;105;105;104.566;104.73;22612
SU29007RMFS0;D;221102;000000;104.994;104.999;104.616;104.693;1949
SU29007RMFS0;D;221103;000000;105.888;105.888;104.6;104.75;2837
SU29007RMFS0;D;221107;000000;104.948;104.948;104.581;104.7;4399
SU29007RMFS0;D;221108;000000;104.65;104.946;104.592;104.649;4416
SU29007RMFS0;D;221109;000000;104.699;104.699;104.41;104.53;26563
SU29007RMFS0;D;221110;000000;104.642;104.643;104.471;104.549;15746
SU29007RMFS0;D;221111;000000;104.601;104.601;104.456;104.51;2798
SU29007RMFS0;D;221114;000000;104.541;104.541;104.361;104.505;7067
SU29007RMFS0;D;221115;000000;104.505;104.51;104.237;104.237;7660
SU29007RMFS0;D;221116;000000;104.462;104.73;104.45;104.471;3319
SU29007RMFS0;D;221117;000000;104.786;105.912;104.405;104.513;9836
SU29007RMFS0;D;221118;000000;104.496;104.78;104.367;104.504;3613
SU29007RMFS0;D;221121;000000;104.787;104.787;104.3;104.506;8116
SU29007RMFS0;D;221122;000000;104.411;104.783;104.404;104.501;2478
SU29007RMFS0;D;221123;000000;104.499;104.5;104.01;104.178;24570
SU29007RMFS0;D;221124;000000;104.002;104.396;103.666;103.703;30052
SU29007RMFS0;D;221125;000000;103.702;104.106;103.479;103.607;17143
SU29007RMFS0;D;221128;000000;104.076;104.088;102.99;103.037;37829
SU29007RMFS0;D;221129;000000;103.014;103.08;103.011;103.077;12206
SU29007RMFS0;D;221130;000000;103.499;103.826;103.032;103.18;16149
SU29007RMFS0;D;221201;000000;103.955;104;103.011;103.1;6180
SU29007RMFS0;D;221202;000000;103.479;103.48;103.05;103.17;17845
SU29007RMFS0;D;221205;000000;103.471;103.895;102.881;103.178;25470
SU29007RMFS0;D;221206;000000;103.178;103.459;102.945;103.138;18806
SU29007RMFS0;D;221207;000000;103.412;103.727;103.012;103.101;16416
SU29007RMFS0;D;221208;000000;103.394;103.394;102.862;103.051;39491
SU29007RMFS0;D;221209;000000;103.295;103.296;102.6;102.866;37299
SU29007RMFS0;D;221212;000000;103.179;103.298;102.642;102.749;62331
SU29007RMFS0;D;221213;000000;102.83;102.83;102.44;102.572;376238
SU29007RMFS0;D;221214;000000;102.572;102.787;102.4;102.659;400536
SU29007RMFS0;D;221215;000000;102.659;102.839;102.462;102.586;184412
SU29007RMFS0;D;221216;000000;102.995;103;102.5;102.684;8765
SU29007RMFS0;D;221219;000000;102.533;102.683;102.5;102.62;9680
SU29007RMFS0;D;221220;000000;102.688;102.701;102.551;102.7;22313
SU29007RMFS0;D;221221;000000;102.798;102.815;102.545;102.76;18754
SU29007RMFS0;D;221222;000000;102.978;103.31;102.69;103.011;36667
SU29007RMFS0;D;221223;000000;103.011;103.102;102.801;103.081;25303
SU29007RMFS0;D;221226;000000;103;103.171;102.86;103.148;38729
SU29007RMFS0;D;221227;000000;103.27;103.278;102.7;103.277;6472
SU29007RMFS0;D;221228;000000;103.3;103.555;103.28;103.555;35263
SU29007RMFS0;D;221229;000000;103.54;103.774;103.417;103.774;17282
SU29007RMFS0;D;221230;000000;103.899;104.098;102.942;103.369;59209
SU29007RMFS0;D;230103;000000;104.207;104.207;103.165;103.795;7296
SU29007RMFS0;D;230104;000000;104.193;104.193;103.514;103.703;3682
SU29007RMFS0;D;230105;000000;103.701;104.088;103.7;103.851;6936
SU29007RMFS0;D;230106;000000;103.919;104.555;103.8;104.09;10678
SU29007RMFS0;D;230109;000000;104.599;104.998;103.678;103.978;14636
SU29007RMFS0;D;230110;000000;104.191;104.268;103.8;104.048;8278
SU29007RMFS0;D;230111;000000;104.05;104.1;103.901;104.099;4879
SU29007RMFS0;D;230112;000000;104.007;104.299;103.965;104.04;5859
SU29007RMFS0;D;230113;000000;104.498;104.498;103.978;104.299;4064
SU29007RMFS0;D;230116;000000;104.161;104.799;104.008;104.469;5469
SU29007RMFS0;D;230117;000000;104.648;104.67;104.131;104.399;7089
SU29007RMFS0;D;230118;000000;104.38;105;104.184;104.359;22245
SU29007RMFS0;D;230119;000000;104.3;104.585;104.05;104.161;27640
SU29007RMFS0;D;230120;000000;104.396;104.397;103.9;104.063;8623
SU29007RMFS0;D;230123;000000;104.189;104.189;103.501;103.636;23404
SU29007RMFS0;D;230124;000000;103.899;103.899;103.411;103.645;14860
SU29007RMFS0;D;230125;000000;103.795;103.795;103.491;103.724;14757
SU29007RMFS0;D;230126;000000;103.726;103.726;103.582;103.715;11344
SU29007RMFS0;D;230127;000000;103.612;103.701;103.511;103.69;7058
SU29007RMFS0;D;230130;000000;103.7;103.702;103.58;103.702;5677
SU29007RMFS0;D;230131;000000;104.199;104.2;103.576;103.722;28971
SU29007RMFS0;D;230201;000000;103.621;103.719;103;103.715;77002
SU29007RMFS0;D;230202;000000;104.1;104.16;103.506;103.998;62353
SU29007RMFS0;D;230203;000000;104.1;104.25;103.595;103.849;36478
SU29007RMFS0;D;230206;000000;103.845;103.849;103.526;103.7;29295
SU29007RMFS0;D;230207;000000;103.7;103.995;103.41;103.64;29429
SU29007RMFS0;D;230208;000000;103.799;103.826;103.515;103.598;18256
SU29007RMFS0;D;230209;000000;103.729;103.729;103.471;103.663;19934
SU29007RMFS0;D;230210;000000;103.729;103.8;103.44;103.673;18846
SU29007RMFS0;D;230213;000000;103.704;103.99;103.427;103.65;24963
SU29007RMFS0;D;230214;000000;103.75;103.751;103.1;103.644;59273
SU29007RMFS0;D;230215;000000;103.644;103.646;103.351;103.55;33275
SU29007RMFS0;D;230216;000000;103.551;103.571;103.003;103.535;25011
SU29007RMFS0;D;230217;000000;103.536;103.556;103.251;103.421;22877
SU29007RMFS0;D;230220;000000;103.5;103.6;103.117;103.25;25067
SU29007RMFS0;D;230221;000000;103.201;103.269;102.991;103.124;34744
SU29007RMFS0;D;230222;000000;103.1;103.214;103.001;103.1;21696
SU29007RMFS0;D;230224;000000;103.099;103.232;103.001;103.19;10010
SU29007RMFS0;D;230227;000000;103.19;103.19;102.826;102.996;28522
SU29007RMFS0;D;230228;000000;103.05;103.05;102.751;102.95;33235
SU29007RMFS0;D;230301;000000;102.95;103.89;102.85;103.065;36402
SU29007RMFS0;D;230302;000000;103.066;103.864;102.96;103.101;29424
SU29007RMFS0;D;230303;000000;103.294;103.5;102.951;103.147;577078
SU29007RMFS0;D;230306;000000;103.147;103.473;102.885;103.091;25424
SU29007RMFS0;D;230307;000000;103.091;103.099;102.96;103.098;124827
SU29007RMFS0;D;230309;000000;103.095;103.095;102.7;102.8;52667
SU29007RMFS0;D;230310;000000;102.591;102.849;102.59;102.675;30421
SU29007RMFS0;D;230313;000000;102.581;102.791;102.327;102.331;24205
SU29007RMFS0;D;230314;000000;102.305;102.566;102.134;102.388;7783
SU29007RMFS0;D;230315;000000;102.515;102.541;102.303;102.483;6201
SU29007RMFS0;D;230316;000000;102.412;102.515;101.758;102.136;146904
SU29007RMFS0;D;230317;000000;101.912;102.403;101.911;102.136;18441
SU29007RMFS0;D;230320;000000;101.912;102.313;101.782;102.131;28265
SU29007RMFS0;D;230321;000000;102.13;102.394;101.911;102.18;16772
SU29007RMFS0;D;230322;000000;102.347;102.597;102.001;102.54;23268
SU29007RMFS0;D;230323;000000;102.377;102.597;102.36;102.55;51221
SU29007RMFS0;D;230324;000000;102.561;102.697;102.415;102.417;5960
SU29007RMFS0;D;230327;000000;102.559;102.559;102.313;102.402;5612
SU29007RMFS0;D;230328;000000;102.497;102.498;102.314;102.408;3749
SU29007RMFS0;D;230329;000000;102.412;102.499;102.384;102.446;3565
SU29007RMFS0;D;230330;000000;102.443;102.55;102.313;102.355;3466
SU29007RMFS0;D;230331;000000;102.315;102.499;102.211;102.499;4368
SU29007RMFS0;D;230403;000000;102.222;102.449;101.826;102.207;8018
SU29007RMFS0;D;230404;000000;102.009;102.651;102;102.301;3862
SU29007RMFS0;D;230405;000000;102.207;102.348;102.12;102.26;1982
SU29007RMFS0;D;230406;000000;102.343;102.348;102.143;102.295;4012
SU29007RMFS0;D;230407;000000;102.119;102.288;101.933;102.092;4896
SU29007RMFS0;D;230410;000000;102.11;102.288;102.05;102.16;5519
SU29007RMFS0;D;230411;000000;102.46;102.46;102.024;102.199;5984
SU29007RMFS0;D;230412;000000;102.259;102.259;102.011;102.107;3763
SU29007RMFS0;D;230413;000000;102.282;102.282;102.039;102.215;6435
SU29007RMFS0;D;230414;000000;102.299;102.299;102;102.186;5084
SU29007RMFS0;D;230417;000000;101.989;102.241;101.968;102.021;3062
SU29007RMFS0;D;230418;000000;102.05;102.254;101.931;102.148;10895
SU29007RMFS0;D;230419;000000;102.243;102.243;102.081;102.083;13305
SU29007RMFS0;D;230420;000000;102.15;102.197;102.003;102.1;15700
SU29007RMFS0;D;230421;000000;102.003;102.197;101.954;102.052;12560
SU29007RMFS0;D;230424;000000;102.05;102.074;101.912;101.996;5656
SU29007RMFS0;D;230425;000000;101.99;102.099;101.941;102.099;5962
SU29007RMFS0;D;230426;000000;102.299;102.3;101.962;102.07;2818
SU29007RMFS0;D;230427;000000;102.034;102.294;101.914;102.089;11879
SU29007RMFS0;D;230428;000000;102;102.298;101.912;102.068;24126
SU29007RMFS0;D;230502;000000;102.069;102.299;101.852;101.957;4769
SU29007RMFS0;D;230503;000000;101.999;102.1;101.812;101.901;18867
SU29007RMFS0;D;230504;000000;102.099;102.099;101.81;101.969;77841
SU29007RMFS0;D;230505;000000;101.862;102.297;101.811;102;1932
SU29007RMFS0;D;230508;000000;102.299;102.299;101.815;101.99;2907
SU29007RMFS0;D;230510;000000;101.836;102.21;101.834;102.033;81820
SU29007RMFS0;D;230511;000000;102.037;102.093;101.81;101.98;3583
SU29007RMFS0;D;230512;000000;101.999;102.024;101.818;101.818;4480
SU29007RMFS0;D;230515;000000;101.826;101.992;101.821;101.953;3779
SU29007RMFS0;D;230516;000000;101.966;102.152;101.81;101.836;2487
SU29007RMFS0;D;230517;000000;101.814;102.05;101.8;101.93;4852
SU29007RMFS0;D;230518;000000;102.149;102.149;101.81;101.828;9450
SU29007RMFS0;D;230519;000000;101.8;101.921;101.758;101.789;4100
SU29007RMFS0;D;230522;000000;101.793;101.994;101.762;101.85;3340
SU29007RMFS0;D;230523;000000;101.85;102.048;101.809;101.9;5861
SU29007RMFS0;D;230524;000000;101.814;101.945;101.701;101.909;13128
SU29007RMFS0;D;230525;000000;101.833;101.9;101.83;101.854;9544
SU29007RMFS0;D;230526;000000;101.998;102.045;101.815;101.941;3958
SU29007RMFS0;D;230529;000000;101.817;102.035;101.795;101.934;5417
SU29007RMFS0;D;230530;000000;101.851;101.987;101.79;101.805;3443
SU29007RMFS0;D;230531;000000;101.82;101.99;101.76;101.839;18685
SU29007RMFS0;D;230601;000000;101.76;101.898;101.703;101.856;2692
SU29007RMFS0;D;230602;000000;101.849;101.948;101.701;101.745;16205
SU29007RMFS0;D;230605;000000;101.744;102.034;101.673;101.765;5192
SU29007RMFS0;D;230606;000000;101.654;102.031;101.654;101.8;4608
SU29007RMFS0;D;230607;000000;101.895;101.9;101.711;101.723;1575
SU29007RMFS0;D;230608;000000;101.897;101.899;101.705;101.898;4696
SU29007RMFS0;D;230609;000000;101.803;101.909;101.733;101.811;5380
SU29007RMFS0;D;230613;000000;101.802;102.142;101.665;101.862;5304
SU29007RMFS0;D;230614;000000;101.984;101.984;101.701;101.805;4270
SU29007RMFS0;D;230615;000000;102.026;102.026;101.7;101.895;3558
SU29007RMFS0;D;230616;000000;101.808;102.092;101.753;101.929;4291
SU29007RMFS0;D;230619;000000;101.931;101.945;101.751;101.908;3754
SU29007RMFS0;D;230620;000000;101.741;101.993;101.701;101.923;5184
SU29007RMFS0;D;230621;000000;101.948;102;101.7;101.8;6305
SU29007RMFS0;D;230622;000000;101.799;101.906;101.738;101.899;2942
SU29007RMFS0;D;230623;000000;101.899;101.899;101.65;101.65;4270
SU29007RMFS0;D;230626;000000;101.881;101.899;101.646;101.66;5301
SU29007RMFS0;D;230627;000000;101.86;101.898;101.701;101.86;4328
SU29007RMFS0;D;230628;000000;101.992;103.988;101.899;102.5;22993
SU29007RMFS0;D;230629;000000;103.181;103.299;102.438;102.8;33525
SU29007RMFS0;D;230630;000000;102.563;103.299;102.563;103.15;5895
SU29007RMFS0;D;230703;000000;103.509;103.698;102.685;103.29;7448
SU29007RMFS0;D;230704;000000;103.194;103.39;102.805;103.028;7766
SU29007RMFS0;D;230705;000000;103.895;103.895;102.504;102.699;10564
SU29007RMFS0;D;230706;000000;102.521;102.74;102.4;102.702;13101
SU29007RMFS0;D;230707;000000;102.472;103.476;102.4;102.642;16626
SU29007RMFS0;D;230710;000000;102.642;103.356;102.442;102.639;5483
SU29007RMFS0;D;230711;000000;103.348;103.348;102.501;102.644;3649
SU29007RMFS0;D;230712;000000;102.533;102.67;102.53;102.657;4107
SU29007RMFS0;D;230713;000000;102.7;103.211;102.551;102.7;4545
SU29007RMFS0;D;230714;000000;102.651;103.366;102.6;102.633;7833
SU29007RMFS0;D;230717;000000;102.633;103.3;102.601;102.932;11935
SU29007RMFS0;D;230718;000000;102.9;102.9;102.664;102.853;8603
SU29007RMFS0;D;230719;000000;102.854;104.08;102.853;103.51;73784
SU29007RMFS0;D;230720;000000;103.999;105;103.511;103.758;52434
SU29007RMFS0;D;230721;000000;103.586;104.633;103.586;103.7;44807
SU29007RMFS0;D;230724;000000;103.7;103.75;103.211;103.399;33206
SU29007RMFS0;D;230725;000000;103.35;103.35;103.17;103.296;11778
SU29007RMFS0;D;230726;000000;103.171;103.342;103.1;103.23;6833
SU29007RMFS0;D;230727;000000;103.111;103.288;103.049;103.101;4656
SU29007RMFS0;D;230728;000000;103.102;103.663;103;103.1;14632
SU29007RMFS0;D;230731;000000;103.18;103.224;102.95;103.176;6832
SU29007RMFS0;D;230801;000000;102.952;103.093;102.9;103.059;12018
SU29007RMFS0;D;230802;000000;103.091;103.129;102.863;103.129;4322
SU29007RMFS0;D;230803;000000;102.903;103.147;102.9;103.145;11110
SU29007RMFS0;D;230804;000000;102.906;103.267;102.899;103.169;7733
SU29007RMFS0;D;230807;000000;102.948;103.65;102.7;103.435;15099
SU29007RMFS0;D;230808;000000;103.436;103.647;103.029;103.255;27671
SU29007RMFS0;D;230809;000000;103.255;103.391;103.023;103.196;10083
SU29007RMFS0;D;230810;000000;103.407;103.407;103.052;103.078;4697
SU29007RMFS0;D;230811;000000;103.2;103.414;103;103.098;8260
SU29007RMFS0;D;230814;000000;102.802;103.355;102.305;102.941;24422
SU29007RMFS0;D;230815;000000;102.94;103.65;102.671;102.799;12288
SU29007RMFS0;D;230816;000000;102.704;102.799;102.305;102.357;27275
SU29007RMFS0;D;230817;000000;102.357;102.797;102.005;102.54;14108
SU29007RMFS0;D;230818;000000;102.75;102.75;102.254;102.488;20177
SU29007RMFS0;D;230821;000000;102.541;103.297;102.018;102.219;27104
SU29007RMFS0;D;230822;000000;102.006;102.372;102.005;102.313;10329
SU29007RMFS0;D;230823;000000;102.118;102.547;101.902;102;11840
SU29007RMFS0;D;230824;000000;101.903;102.173;101.902;102.037;3314
SU29007RMFS0;D;230825;000000;101.913;102.481;101.912;101.943;3552
SU29007RMFS0;D;230828;000000;101.943;102.291;101.91;102.164;20803
SU29007RMFS0;D;230829;000000;102.295;102.341;101.95;102.217;29400
SU29007RMFS0;D;230830;000000;102.101;102.481;101.84;102.422;8799
SU29007RMFS0;D;230831;000000;102.5;102.9;102.03;102.602;28963
SU29007RMFS0;D;230901;000000;102.709;102.9;102.2;102.601;10230
SU29007RMFS0;D;230904;000000;102.01;103.8;102.008;102.348;32635
SU29007RMFS0;D;230905;000000;102.477;102.495;101.9;102.256;9071
SU29007RMFS0;D;230906;000000;101.964;102.3;101;101.298;53867
SU29007RMFS0;D;230907;000000;101.298;101.36;100.33;101.085;44304
SU29007RMFS0;D;230908;000000;100.903;101.099;100.851;100.891;8929
SU29007RMFS0;D;230911;000000;101.092;101.094;100.419;100.45;48568
SU29007RMFS0;D;230912;000000;100.432;100.45;99.5;100.248;22919
SU29007RMFS0;D;230913;000000;100.605;100.605;100.249;100.427;7210
SU29007RMFS0;D;230914;000000;100.799;101.008;100.248;100.401;5314
SU29007RMFS0;D;230915;000000;100.799;100.799;99.9;100.386;28451
SU29007RMFS0;D;230918;000000;100.451;100.633;100;100.307;8249
SU29007RMFS0;D;230919;000000;100.116;100.399;100.115;100.316;26174
SU29007RMFS0;D;230920;000000;100.215;100.598;100.014;100.427;21608
SU29007RMFS0;D;230921;000000;100.481;100.65;100.41;100.5;18084
SU29007RMFS0;D;230922;000000;100.503;100.599;100.5;100.597;5688
SU29007RMFS0;D;230925;000000;100.6;100.649;100.112;100.413;6346
SU29007RMFS0;D;230926;000000;100.487;100.65;100.41;100.584;3035
SU29007RMFS0;D;230927;000000;100.589;100.599;100.435;100.435;2641
SU29007RMFS0;D;230928;000000;100.463;100.547;100.451;100.544;24384
SU29007RMFS0;D;230929;000000;100.541;100.599;100.05;100.203;27995
SU29007RMFS0;D;231002;000000;100.202;100.379;100.112;100.28;6919
SU29007RMFS0;D;231003;000000;100.375;100.548;100.284;100.327;20567
